# JPEG (using image magick)


# Berlin.pgm
"Berlin"
 32:   0.7948 bpp     29.0115 dB
 33:   0.8142 bpp     29.1249 dB
 34:   0.8265 bpp     29.2124 dB
 35:   0.8483 bpp     29.3300 dB
 36:   0.8667 bpp     29.4446 dB
 37:   0.8766 bpp     29.5113 dB
 38:   0.8988 bpp     29.6274 dB
 39:   0.9131 bpp     29.7080 dB
 40:   0.9216 bpp     29.7763 dB
 41:   0.9437 bpp     29.9071 dB
 42:   0.9547 bpp     29.9585 dB
 43:   0.9675 bpp     30.0512 dB
 44:   0.9875 bpp     30.1583 dB
 45:   0.9991 bpp     30.2216 dB
 46:   1.0170 bpp     30.3295 dB
 47:   1.0260 bpp     30.4026 dB
 48:   1.0406 bpp     30.4636 dB
 49:   1.0606 bpp     30.5548 dB
 50:   1.0664 bpp     30.6162 dB
 51:   1.0727 bpp     30.6793 dB
 52:   1.0943 bpp     30.7751 dB
 53:   1.1116 bpp     30.8460 dB
 54:   1.1229 bpp     30.9321 dB
 55:   1.1364 bpp     31.0195 dB
 56:   1.1544 bpp     31.1151 dB
 57:   1.1735 bpp     31.2087 dB
 58:   1.1944 bpp     31.3076 dB
 59:   1.2073 bpp     31.3957 dB
 60:   1.2226 bpp     31.4953 dB
 61:   1.2465 bpp     31.6058 dB
 62:   1.2635 bpp     31.7077 dB
 63:   1.2889 bpp     31.8300 dB
 64:   1.3040 bpp     31.9318 dB
 65:   1.3294 bpp     32.0567 dB
 66:   1.3491 bpp     32.1880 dB
 67:   1.3705 bpp     32.3200 dB
 68:   1.4000 bpp     32.4528 dB
 69:   1.4231 bpp     32.5859 dB
 70:   1.4557 bpp     32.7521 dB
 71:   1.4842 bpp     32.9132 dB
 72:   1.5084 bpp     33.0600 dB
 73:   1.5422 bpp     33.2148 dB
 74:   1.5878 bpp     33.4210 dB
 75:   1.6024 bpp     33.5576 dB
 76:   1.6419 bpp     33.7857 dB
 77:   1.6965 bpp     34.0224 dB
 78:   1.7411 bpp     34.2271 dB
 79:   1.7772 bpp     34.4372 dB
 80:   1.8251 bpp     34.6974 dB
 81:   1.8868 bpp     34.9876 dB
 82:   1.9380 bpp     35.2628 dB
 83:   2.0123 bpp     35.5587 dB
 84:   2.0764 bpp     35.8861 dB
 85:   2.1354 bpp     36.2382 dB
 86:   2.2334 bpp     36.6513 dB
 87:   2.3004 bpp     37.0472 dB
 88:   2.4152 bpp     37.5542 dB
 89:   2.5035 bpp     38.0609 dB
 90:   2.6489 bpp     38.6782 dB
 91:   2.7642 bpp     39.3050 dB
 92:   2.8967 bpp     40.1134 dB
 93:   3.1012 bpp     41.0035 dB
 94:   3.3415 bpp     42.1281 dB
 95:   3.6201 bpp     43.3996 dB
 96:   3.9448 bpp     45.1218 dB
 97:   4.3100 bpp     47.2288 dB
 98:   4.7302 bpp     50.2027 dB
 99:   5.3699 bpp     54.7319 dB
100:   5.6658 bpp     58.9107 dB


# Puffin.pgm
"Puffin"
  1:   0.0479 bpp     24.7379 dB
  2:   0.0479 bpp     24.7407 dB
  3:   0.0526 bpp     24.9815 dB
  4:   0.0621 bpp     26.1564 dB
  5:   0.0733 bpp     27.0886 dB
  6:   0.0849 bpp     27.7239 dB
  7:   0.0970 bpp     28.1865 dB
  8:   0.1092 bpp     28.5380 dB
  9:   0.1218 bpp     28.9342 dB
 10:   0.1336 bpp     29.2694 dB
 11:   0.1452 bpp     29.5504 dB
 12:   0.1568 bpp     29.7879 dB
 13:   0.1695 bpp     29.9907 dB
 14:   0.1795 bpp     30.1918 dB
 15:   0.1909 bpp     30.3607 dB
 16:   0.2010 bpp     30.5206 dB
 17:   0.2111 bpp     30.6599 dB
 18:   0.2207 bpp     30.7914 dB
 19:   0.2295 bpp     30.9005 dB
 20:   0.2377 bpp     31.0135 dB
 21:   0.2478 bpp     31.1239 dB
 22:   0.2576 bpp     31.2138 dB
 23:   0.2664 bpp     31.3027 dB
 24:   0.2762 bpp     31.3930 dB
 25:   0.2849 bpp     31.4806 dB
 26:   0.2948 bpp     31.5608 dB
 27:   0.3031 bpp     31.6370 dB
 28:   0.3144 bpp     31.7275 dB
 29:   0.3227 bpp     31.7823 dB
 30:   0.3317 bpp     31.8529 dB
 31:   0.3408 bpp     31.9203 dB
 32:   0.3501 bpp     31.9899 dB
 33:   0.3621 bpp     32.0623 dB
 34:   0.3687 bpp     32.1056 dB
 35:   0.3839 bpp     32.1714 dB
 36:   0.3956 bpp     32.2405 dB
 37:   0.4010 bpp     32.2737 dB
 38:   0.4173 bpp     32.3434 dB
 39:   0.4279 bpp     32.3901 dB
 40:   0.4332 bpp     32.4201 dB
 41:   0.4508 bpp     32.4976 dB
 42:   0.4595 bpp     32.5257 dB
 43:   0.4674 bpp     32.5734 dB
 44:   0.4829 bpp     32.6330 dB
 45:   0.4917 bpp     32.6680 dB
 46:   0.5062 bpp     32.7325 dB
 47:   0.5130 bpp     32.7696 dB
 48:   0.5238 bpp     32.8017 dB
 49:   0.5442 bpp     32.8675 dB
 50:   0.5466 bpp     32.8920 dB
 51:   0.5495 bpp     32.9180 dB
 52:   0.5713 bpp     32.9823 dB
 53:   0.5849 bpp     33.0206 dB
 54:   0.5935 bpp     33.0661 dB
 55:   0.6049 bpp     33.1152 dB
 56:   0.6210 bpp     33.1687 dB
 57:   0.6362 bpp     33.2180 dB
 58:   0.6567 bpp     33.2792 dB
 59:   0.6663 bpp     33.3209 dB
 60:   0.6792 bpp     33.3760 dB
 61:   0.7014 bpp     33.4424 dB
 62:   0.7150 bpp     33.4947 dB
 63:   0.7373 bpp     33.5610 dB
 64:   0.7500 bpp     33.6120 dB
 65:   0.7743 bpp     33.6879 dB
 66:   0.7906 bpp     33.7544 dB
 67:   0.8086 bpp     33.8198 dB
 68:   0.8374 bpp     33.9037 dB
 69:   0.8562 bpp     33.9659 dB
 70:   0.8885 bpp     34.0667 dB
 71:   0.9125 bpp     34.1481 dB
 72:   0.9352 bpp     34.2304 dB
 73:   0.9654 bpp     34.3068 dB
 74:   1.0105 bpp     34.4304 dB
 75:   1.0215 bpp     34.4895 dB
 76:   1.0594 bpp     34.6101 dB
 77:   1.1153 bpp     34.7539 dB
 78:   1.1561 bpp     34.8620 dB
 79:   1.1940 bpp     34.9847 dB
 80:   1.2427 bpp     35.1299 dB
 81:   1.3096 bpp     35.3095 dB
 82:   1.3613 bpp     35.4651 dB
 83:   1.4424 bpp     35.6524 dB
 84:   1.5098 bpp     35.8568 dB
 85:   1.5755 bpp     36.0886 dB
 86:   1.6864 bpp     36.3823 dB
 87:   1.7625 bpp     36.6588 dB
 88:   1.8927 bpp     37.0443 dB
 89:   1.9963 bpp     37.4384 dB
 90:   2.1554 bpp     37.9530 dB
 91:   2.2904 bpp     38.4957 dB
 92:   2.4440 bpp     39.2178 dB
 93:   2.6737 bpp     40.0758 dB
 94:   2.9431 bpp     41.2125 dB
 95:   3.2418 bpp     42.5331 dB
 96:   3.5774 bpp     44.3559 dB
 97:   3.9562 bpp     46.5981 dB
 98:   4.3481 bpp     49.7949 dB
 99:   4.8926 bpp     54.6277 dB
100:   5.1308 bpp     58.8986 dB


# Walrus.pgm
"Walrus"
  1:   0.0839 bpp     21.8665 dB
  2:   0.0839 bpp     21.8686 dB
  3:   0.0997 bpp     22.3133 dB
  4:   0.1333 bpp     23.4157 dB
  5:   0.1692 bpp     24.3903 dB
  6:   0.2025 bpp     25.2041 dB
  7:   0.2334 bpp     25.8926 dB
  8:   0.2622 bpp     26.4680 dB
  9:   0.2902 bpp     26.9786 dB
 10:   0.3170 bpp     27.4278 dB
 11:   0.3431 bpp     27.8309 dB
 12:   0.3677 bpp     28.1984 dB
 13:   0.3926 bpp     28.5517 dB
 14:   0.4143 bpp     28.8354 dB
 15:   0.4368 bpp     29.1260 dB
 16:   0.4581 bpp     29.3934 dB
 17:   0.4790 bpp     29.6399 dB
 18:   0.4983 bpp     29.8901 dB
 19:   0.5143 bpp     30.0931 dB
 20:   0.5307 bpp     30.2922 dB
 21:   0.5495 bpp     30.5086 dB
 22:   0.5660 bpp     30.6974 dB
 23:   0.5825 bpp     30.8740 dB
 24:   0.5989 bpp     31.0482 dB
 25:   0.6138 bpp     31.1972 dB
 26:   0.6292 bpp     31.3552 dB
 27:   0.6449 bpp     31.5045 dB
 28:   0.6618 bpp     31.6648 dB
 29:   0.6729 bpp     31.7847 dB
 30:   0.6872 bpp     31.9226 dB
 31:   0.7000 bpp     32.0410 dB
 32:   0.7133 bpp     32.1721 dB
 33:   0.7292 bpp     32.3002 dB
 34:   0.7378 bpp     32.3962 dB
 35:   0.7552 bpp     32.5313 dB
 36:   0.7690 bpp     32.6636 dB
 37:   0.7765 bpp     32.7347 dB
 38:   0.7925 bpp     32.8663 dB
 39:   0.8044 bpp     32.9555 dB
 40:   0.8094 bpp     33.0233 dB
 41:   0.8267 bpp     33.1678 dB
 42:   0.8368 bpp     33.2281 dB
 43:   0.8460 bpp     33.3158 dB
 44:   0.8606 bpp     33.4382 dB
 45:   0.8710 bpp     33.5050 dB
 46:   0.8849 bpp     33.6193 dB
 47:   0.8908 bpp     33.6889 dB
 48:   0.9023 bpp     33.7517 dB
 49:   0.9195 bpp     33.8615 dB
 50:   0.9224 bpp     33.9158 dB
 51:   0.9255 bpp     33.9703 dB
 52:   0.9435 bpp     34.0839 dB
 53:   0.9567 bpp     34.1556 dB
 54:   0.9639 bpp     34.2364 dB
 55:   0.9729 bpp     34.3196 dB
 56:   0.9879 bpp     34.4225 dB
 57:   1.0030 bpp     34.5122 dB
 58:   1.0188 bpp     34.6226 dB
 59:   1.0292 bpp     34.7015 dB
 60:   1.0399 bpp     34.7918 dB
 61:   1.0589 bpp     34.9055 dB
 62:   1.0692 bpp     34.9969 dB
 63:   1.0901 bpp     35.1188 dB
 64:   1.1006 bpp     35.2079 dB
 65:   1.1220 bpp     35.3283 dB
 66:   1.1347 bpp     35.4389 dB
 67:   1.1524 bpp     35.5597 dB
 68:   1.1761 bpp     35.6869 dB
 69:   1.1936 bpp     35.7971 dB
 70:   1.2220 bpp     35.9605 dB
 71:   1.2418 bpp     36.1018 dB
 72:   1.2595 bpp     36.2259 dB
 73:   1.2867 bpp     36.3534 dB
 74:   1.3264 bpp     36.5529 dB
 75:   1.3330 bpp     36.6451 dB
 76:   1.3600 bpp     36.8218 dB
 77:   1.4086 bpp     37.0477 dB
 78:   1.4425 bpp     37.2074 dB
 79:   1.4694 bpp     37.3773 dB
 80:   1.5036 bpp     37.5819 dB
 81:   1.5559 bpp     37.8308 dB
 82:   1.5926 bpp     38.0380 dB
 83:   1.6508 bpp     38.2713 dB
 84:   1.7003 bpp     38.5296 dB
 85:   1.7434 bpp     38.7804 dB
 86:   1.8231 bpp     39.0999 dB
 87:   1.8752 bpp     39.3838 dB
 88:   1.9711 bpp     39.7641 dB
 89:   2.0443 bpp     40.1228 dB
 90:   2.1688 bpp     40.5724 dB
 91:   2.2748 bpp     41.0356 dB
 92:   2.3865 bpp     41.5872 dB
 93:   2.5771 bpp     42.2445 dB
 94:   2.8106 bpp     43.0715 dB
 95:   3.0846 bpp     44.0298 dB
 96:   3.4209 bpp     45.4457 dB
 97:   3.8145 bpp     47.2419 dB
 98:   4.2726 bpp     50.0346 dB
 99:   4.9209 bpp     54.6412 dB
100:   5.1941 bpp     58.9283 dB


# kodim01.pgm
"kodim01"
  1:   0.0833 bpp     21.1220 dB
  2:   0.0834 bpp     21.1258 dB
  3:   0.0999 bpp     21.5086 dB
  4:   0.1323 bpp     22.4620 dB
  5:   0.1666 bpp     23.2001 dB
  6:   0.2016 bpp     23.7319 dB
  7:   0.2346 bpp     24.2434 dB
  8:   0.2686 bpp     24.6465 dB
  9:   0.3035 bpp     24.9876 dB
 10:   0.3361 bpp     25.3166 dB
 11:   0.3682 bpp     25.6225 dB
 12:   0.3971 bpp     25.8901 dB
 13:   0.4282 bpp     26.1389 dB
 14:   0.4556 bpp     26.3468 dB
 15:   0.4830 bpp     26.5614 dB
 16:   0.5096 bpp     26.7617 dB
 17:   0.5354 bpp     26.9409 dB
 18:   0.5601 bpp     27.1220 dB
 19:   0.5832 bpp     27.2702 dB
 20:   0.6061 bpp     27.4136 dB
 21:   0.6323 bpp     27.5728 dB
 22:   0.6556 bpp     27.7115 dB
 23:   0.6784 bpp     27.8461 dB
