# HEVC (using HM)


# Berlin.ppm
"Berlin"
 31:   0.9552 bpp     31.9227 dB   ( R:  31.9627 dB   G:  32.9969 dB   B:  31.0296 dB )
 30:   1.0672 bpp     32.5482 dB   ( R:  32.6349 dB   G:  33.7801 dB   B:  31.5213 dB )
 29:   1.1759 bpp     33.0360 dB   ( R:  33.1819 dB   G:  34.5171 dB   B:  31.8238 dB )
 28:   1.3043 bpp     33.6679 dB   ( R:  33.8642 dB   G:  35.3451 dB   B:  32.3179 dB )
 27:   1.4339 bpp     34.2546 dB   ( R:  34.4911 dB   G:  36.1302 dB   B:  32.7819 dB )
 26:   1.5719 bpp     34.8123 dB   ( R:  35.1156 dB   G:  36.9286 dB   B:  33.1892 dB )
 25:   1.7224 bpp     35.3924 dB   ( R:  35.7548 dB   G:  37.7633 dB   B:  33.6293 dB )
 24:   1.8772 bpp     35.9431 dB   ( R:  36.3672 dB   G:  38.5931 dB   B:  34.0403 dB )
 23:   2.0308 bpp     36.4381 dB   ( R:  36.9237 dB   G:  39.3690 dB   B:  34.4063 dB )
 22:   2.1977 bpp     36.9406 dB   ( R:  37.4797 dB   G:  40.1679 dB   B:  34.7892 dB )
 21:   2.3638 bpp     37.4024 dB   ( R:  37.9897 dB   G:  40.8997 dB   B:  35.1505 dB )
 20:   2.5288 bpp     37.8119 dB   ( R:  38.4283 dB   G:  41.5982 dB   B:  35.4714 dB )
 19:   2.7101 bpp     38.2166 dB   ( R:  38.8883 dB   G:  42.2976 dB   B:  35.7800 dB )
 18:   2.8850 bpp     38.5653 dB   ( R:  39.2799 dB   G:  42.9166 dB   B:  36.0501 dB )
 17:   3.0508 bpp     38.8640 dB   ( R:  39.6280 dB   G:  43.4446 dB   B:  36.2799 dB )
 16:   3.2346 bpp     39.1593 dB   ( R:  39.9637 dB   G:  43.9701 dB   B:  36.5140 dB )
 15:   3.4252 bpp     39.5577 dB   ( R:  40.3802 dB   G:  44.5017 dB   B:  36.8807 dB )
 14:   3.6117 bpp     39.8050 dB   ( R:  40.6655 dB   G:  44.9331 dB   B:  37.0803 dB )
 13:   3.8422 bpp     40.0330 dB   ( R:  40.9450 dB   G:  45.3566 dB   B:  37.2548 dB )
 12:   4.0618 bpp     40.2229 dB   ( R:  41.1833 dB   G:  45.7048 dB   B:  37.4003 dB )
 11:   4.2828 bpp     40.3799 dB   ( R:  41.3827 dB   G:  46.0013 dB   B:  37.5196 dB )
 10:   4.5336 bpp     40.5267 dB   ( R:  41.5782 dB   G:  46.2923 dB   B:  37.6265 dB )
  9:   4.8193 bpp     40.6532 dB   ( R:  41.7597 dB   G:  46.5892 dB   B:  37.7085 dB )
  8:   5.0986 bpp     40.7722 dB   ( R:  41.9142 dB   G:  46.8311 dB   B:  37.7980 dB )
  7:   5.4741 bpp     40.9041 dB   ( R:  42.0922 dB   G:  47.1635 dB   B:  37.8880 dB )
  6:   5.7948 bpp     41.0119 dB   ( R:  42.2386 dB   G:  47.4025 dB   B:  37.9660 dB )
  5:   6.0964 bpp     41.1027 dB   ( R:  42.3639 dB   G:  47.6122 dB   B:  38.0306 dB )
  4:   6.4065 bpp     41.1821 dB   ( R:  42.4651 dB   G:  47.7922 dB   B:  38.0911 dB )
  3:   6.5351 bpp     41.2040 dB   ( R:  42.4934 dB   G:  47.8421 dB   B:  38.1077 dB )
  2:   6.6583 bpp     41.2190 dB   ( R:  42.5139 dB   G:  47.8651 dB   B:  38.1198 dB )
  1:   6.8391 bpp     41.2290 dB   ( R:  42.5274 dB   G:  47.8805 dB   B:  38.1279 dB )
  0:   7.0585 bpp     41.2311 dB   ( R:  42.5307 dB   G:  47.8837 dB   B:  38.1296 dB )


# Puffin.ppm
"Puffin"
 51:   0.0140 bpp     25.8410 dB   ( R:  25.5782 dB   G:  26.1655 dB   B:  25.7994 dB )
 50:   0.0164 bpp     26.2170 dB   ( R:  25.9150 dB   G:  26.5421 dB   B:  26.2165 dB )
 49:   0.0185 bpp     26.5705 dB   ( R:  26.2703 dB   G:  26.8728 dB   B:  26.5893 dB )
 48:   0.0219 bpp     26.9033 dB   ( R:  26.5675 dB   G:  27.1831 dB   B:  26.9822 dB )
 47:   0.0255 bpp     27.2058 dB   ( R:  26.8659 dB   G:  27.5316 dB   B:  27.2457 dB )
 46:   0.0299 bpp     27.5565 dB   ( R:  27.2364 dB   G:  27.8667 dB   B:  27.5894 dB )
 45:   0.0355 bpp     27.9554 dB   ( R:  27.6162 dB   G:  28.2393 dB   B:  28.0340 dB )
 44:   0.0415 bpp     28.2669 dB   ( R:  27.9213 dB   G:  28.5617 dB   B:  28.3422 dB )
 43:   0.0490 bpp     28.6332 dB   ( R:  28.2938 dB   G:  28.9853 dB   B:  28.6482 dB )
 42:   0.0578 bpp     28.9480 dB   ( R:  28.6059 dB   G:  29.3565 dB   B:  28.9141 dB )
 41:   0.0680 bpp     29.2971 dB   ( R:  28.9593 dB   G:  29.7270 dB   B:  29.2395 dB )
 40:   0.0795 bpp     29.6184 dB   ( R:  29.2863 dB   G:  30.1094 dB   B:  29.5009 dB )
 39:   0.0937 bpp     29.9648 dB   ( R:  29.6149 dB   G:  30.4733 dB   B:  29.8510 dB )
 38:   0.1090 bpp     30.2882 dB   ( R:  29.9360 dB   G:  30.8592 dB   B:  30.1233 dB )
 37:   0.1282 bpp     30.6532 dB   ( R:  30.3062 dB   G:  31.2511 dB   B:  30.4603 dB )
 36:   0.1488 bpp     30.9354 dB   ( R:  30.5892 dB   G:  31.5926 dB   B:  30.6929 dB )
 35:   0.1721 bpp     31.2845 dB   ( R:  30.9290 dB   G:  31.9623 dB   B:  31.0347 dB )
 34:   0.1986 bpp     31.5674 dB   ( R:  31.1918 dB   G:  32.3018 dB   B:  31.2928 dB )
 33:   0.2291 bpp     31.8830 dB   ( R:  31.5023 dB   G:  32.6505 dB   B:  31.5876 dB )
 32:   0.2655 bpp     32.2266 dB   ( R:  31.8408 dB   G:  32.9919 dB   B:  31.9381 dB )
 31:   0.3079 bpp     32.5526 dB   ( R:  32.1342 dB   G:  33.3295 dB   B:  32.2888 dB )
 30:   0.3529 bpp     32.8420 dB   ( R:  32.4173 dB   G:  33.6260 dB   B:  32.5788 dB )
 29:   0.4041 bpp     33.0686 dB   ( R:  32.6491 dB   G:  33.9228 dB   B:  32.7459 dB )
 28:   0.5080 bpp     33.5087 dB   ( R:  33.0773 dB   G:  34.4198 dB   B:  33.1551 dB )
 27:   0.6949 bpp     34.1959 dB   ( R:  33.8180 dB   G:  35.2638 dB   B:  33.6763 dB )
 26:   0.8900 bpp     34.8915 dB   ( R:  34.5839 dB   G:  36.1532 dB   B:  34.1773 dB )
 25:   1.0909 bpp     35.6114 dB   ( R:  35.3889 dB   G:  37.0988 dB   B:  34.6862 dB )
 24:   1.2878 bpp     36.3274 dB   ( R:  36.1930 dB   G:  38.0636 dB   B:  35.1942 dB )
 23:   1.4716 bpp     36.9383 dB   ( R:  36.9173 dB   G:  38.9340 dB   B:  35.5914 dB )
 22:   1.6669 bpp     37.5548 dB   ( R:  37.6520 dB   G:  39.8365 dB   B:  35.9990 dB )
 21:   1.8602 bpp     38.1130 dB   ( R:  38.3021 dB   G:  40.6888 dB   B:  36.3812 dB )
 20:   2.0620 bpp     38.6211 dB   ( R:  38.9107 dB   G:  41.5209 dB   B:  36.7132 dB )
 19:   2.2724 bpp     39.1113 dB   ( R:  39.4832 dB   G:  42.3780 dB   B:  37.0411 dB )
 18:   2.5007 bpp     39.5676 dB   ( R:  40.0479 dB   G:  43.2231 dB   B:  37.3308 dB )
 17:   2.6924 bpp     39.9165 dB   ( R:  40.4854 dB   G:  43.9026 dB   B:  37.5527 dB )
 16:   2.9129 bpp     40.2652 dB   ( R:  40.9216 dB   G:  44.6329 dB   B:  37.7745 dB )
 15:   3.1222 bpp     40.6373 dB   ( R:  41.3620 dB   G:  45.2791 dB   B:  38.0598 dB )
 14:   3.3461 bpp     40.9095 dB   ( R:  41.7093 dB   G:  45.9005 dB   B:  38.2346 dB )
 13:   3.5830 bpp     41.1392 dB   ( R:  42.0181 dB   G:  46.4524 dB   B:  38.3768 dB )
 12:   3.7609 bpp     41.2997 dB   ( R:  42.2274 dB   G:  46.8212 dB   B:  38.4850 dB )
 11:   3.9805 bpp     41.4621 dB   ( R:  42.4350 dB   G:  47.2139 dB   B:  38.5959 dB )
 10:   4.2121 bpp     41.5966 dB   ( R:  42.6238 dB   G:  47.5604 dB   B:  38.6799 dB )
  9:   4.4899 bpp     41.7345 dB   ( R:  42.8127 dB   G:  47.9350 dB   B:  38.7678 dB )
  8:   4.7478 bpp     41.8428 dB   ( R:  42.9637 dB   G:  48.2549 dB   B:  38.8347 dB )
  7:   5.0796 bpp     41.9785 dB   ( R:  43.1378 dB   G:  48.6193 dB   B:  38.9302 dB )
  6:   5.4355 bpp     42.1254 dB   ( R:  43.3176 dB   G:  48.9451 dB   B:  39.0460 dB )
  5:   5.7236 bpp     42.2313 dB   ( R:  43.4694 dB   G:  49.2405 dB   B:  39.1159 dB )
  4:   5.9119 bpp     42.3017 dB   ( R:  43.5598 dB   G:  49.4405 dB   B:  39.1666 dB )
  3:   6.0297 bpp     42.3173 dB   ( R:  43.5821 dB   G:  49.4709 dB   B:  39.1784 dB )
  2:   6.2131 bpp     42.3272 dB   ( R:  43.5927 dB   G:  49.4855 dB   B:  39.1877 dB )
  1:   6.3981 bpp     42.3326 dB   ( R:  43.6010 dB   G:  49.4960 dB   B:  39.1915 dB )
  0:   6.5985 bpp     42.3355 dB   ( R:  43.6044 dB   G:  49.4980 dB   B:  39.1944 dB )


# Walrus.ppm
"Walrus"
 51:   0.0376 bpp     22.2230 dB   ( R:  21.8526 dB   G:  22.5665 dB   B:  22.2799 dB )
 50:   0.0453 bpp     22.6836 dB   ( R:  22.2831 dB   G:  23.0299 dB   B:  22.7712 dB )
 49:   0.0556 bpp     23.1911 dB   ( R:  22.7996 dB   G:  23.5665 dB   B:  23.2414 dB )
 48:   0.0671 bpp     23.7369 dB   ( R:  23.3130 dB   G:  24.1389 dB   B:  23.7987 dB )
 47:   0.0801 bpp     24.2707 dB   ( R:  23.8545 dB   G:  24.6907 dB   B:  24.3074 dB )
 46:   0.0960 bpp     24.8656 dB   ( R:  24.4469 dB   G:  25.3149 dB   B:  24.8782 dB )
 45:   0.1126 bpp     25.4497 dB   ( R:  25.0158 dB   G:  25.9426 dB   B:  25.4400 dB )
