# HEVC (using HM)


# Berlin.pgm
"Berlin"
 22:   0.6936 bpp     41.5916 dB
 21:   0.7719 bpp     42.0504 dB
 20:   0.8888 bpp     42.6224 dB
 19:   1.0670 bpp     43.4700 dB
 18:   1.2812 bpp     44.4948 dB
 17:   1.4963 bpp     45.5643 dB
 16:   1.7099 bpp     46.7030 dB
 15:   1.9036 bpp     47.7928 dB
 14:   2.1384 bpp     49.1217 dB
 13:   2.3137 bpp     50.1047 dB
 12:   2.5084 bpp     51.0806 dB
 11:   2.6989 bpp     52.0783 dB
 10:   2.8774 bpp     53.0623 dB
  9:   3.0980 bpp     54.1211 dB
  8:   3.2966 bpp     55.3390 dB
  7:   3.5405 bpp     57.2345 dB
  6:   3.7474 bpp     59.2855 dB
  5:   3.9523 bpp     63.4944 dB
  4:   4.0555 bpp     69.7171 dB
  3:   4.1038 bpp     76.7371 dB
  2:   4.1978 bpp     82.4634 dB
  1:   4.3424 bpp     87.1752 dB
  0:   4.4309 bpp     91.2896 dB


# kodim10.pgm
"kodim10"
 51:   0.0163 bpp     25.5016 dB
 50:   0.0203 bpp     25.9884 dB
 49:   0.0236 bpp     26.4408 dB
 48:   0.0288 bpp     26.9277 dB
 47:   0.0338 bpp     27.5082 dB
 46:   0.0393 bpp     27.9598 dB
 45:   0.0466 bpp     28.5336 dB
 44:   0.0541 bpp     29.0994 dB
 43:   0.0621 bpp     29.5966 dB
 42:   0.0721 bpp     30.1082 dB
 41:   0.0825 bpp     30.6480 dB
 40:   0.0954 bpp     31.2318 dB
 39:   0.1101 bpp     31.8074 dB
 38:   0.1245 bpp     32.3728 dB
 37:   0.1434 bpp     33.0105 dB
 36:   0.1629 bpp     33.5988 dB
 35:   0.1850 bpp     34.1848 dB
 34:   0.2085 bpp     34.8060 dB
 33:   0.2333 bpp     35.3774 dB
 32:   0.2618 bpp     35.9716 dB
 31:   0.2960 bpp     36.6124 dB
 30:   0.3317 bpp     37.1758 dB
 29:   0.3705 bpp     37.7817 dB
 28:   0.4152 bpp     38.3881 dB
 27:   0.4623 bpp     38.9542 dB
 26:   0.5102 bpp     39.4920 dB
 25:   0.5682 bpp     40.0507 dB
 24:   0.6283 bpp     40.5917 dB
 23:   0.6937 bpp     41.0921 dB
 22:   0.7776 bpp     41.6447 dB
 21:   0.8698 bpp     42.1880 dB
 20:   0.9913 bpp     42.8405 dB
 19:   1.1428 bpp     43.5978 dB
 18:   1.3323 bpp     44.5204 dB
 17:   1.5376 bpp     45.5214 dB
 16:   1.7564 bpp     46.6704 dB
 15:   1.9532 bpp     47.7621 dB
 14:   2.1720 bpp     48.9911 dB
 13:   2.3587 bpp     50.0331 dB
 12:   2.5518 bpp     51.0367 dB
 11:   2.7351 bpp     52.0038 dB
 10:   2.9179 bpp     53.0062 dB
  9:   3.1224 bpp     54.0568 dB
  8:   3.3227 bpp     55.2515 dB
  7:   3.5723 bpp     57.1023 dB
  6:   3.7732 bpp     59.1117 dB
  5:   3.9838 bpp     62.9783 dB
  4:   4.1086 bpp     69.5241 dB
  3:   4.1664 bpp     77.1575 dB
  2:   4.2630 bpp     83.0391 dB
  1:   4.4055 bpp     87.4495 dB
  0:   4.4888 bpp     90.6529 dB


# kodim11.pgm
"kodim11"
 51:   0.0184 bpp     23.8399 dB
 50:   0.0219 bpp     24.2496 dB
 49:   0.0271 bpp     24.6592 dB
 48:   0.0315 bpp     25.0007 dB
 47:   0.0390 bpp     25.4660 dB
 46:   0.0458 bpp     25.8693 dB
 45:   0.0567 bpp     26.3632 dB
 44:   0.0669 bpp     26.8028 dB
 43:   0.0832 bpp     27.3358 dB
 42:   0.0970 bpp     27.7958 dB
 41:   0.1157 bpp     28.3120 dB
 40:   0.1408 bpp     28.8851 dB
 39:   0.1658 bpp     29.4705 dB
 38:   0.1954 bpp     30.0333 dB
 37:   0.2292 bpp     30.6604 dB
 36:   0.2654 bpp     31.2564 dB
 35:   0.3078 bpp     31.8880 dB
 34:   0.3582 bpp     32.5628 dB
 33:   0.4095 bpp     33.2323 dB
 32:   0.4680 bpp     33.9123 dB
 31:   0.5383 bpp     34.6745 dB
 30:   0.6099 bpp     35.3831 dB
 29:   0.6841 bpp     36.1070 dB
 28:   0.7690 bpp     36.8774 dB
 27:   0.8616 bpp     37.6687 dB
 26:   0.9609 bpp     38.4525 dB
 25:   1.0679 bpp     39.2935 dB
 24:   1.1798 bpp     40.1380 dB
 23:   1.2925 bpp     40.9317 dB
 22:   1.4175 bpp     41.7960 dB
 21:   1.5472 bpp     42.6685 dB
 20:   1.6778 bpp     43.5045 dB
 19:   1.8305 bpp     44.4509 dB
 18:   1.9799 bpp     45.3478 dB
 17:   2.1240 bpp     46.1956 dB
 16:   2.2822 bpp     47.1022 dB
 15:   2.4398 bpp     48.0097 dB
 14:   2.6149 bpp     48.9446 dB
 13:   2.8027 bpp     49.9347 dB
 12:   3.0108 bpp     50.9875 dB
 11:   3.2110 bpp     52.0492 dB
 10:   3.3938 bpp     53.0118 dB
  9:   3.5940 bpp     54.0660 dB
  8:   3.7985 bpp     55.2044 dB
  7:   4.0503 bpp     57.0808 dB
  6:   4.2589 bpp     59.0429 dB
  5:   4.4528 bpp     62.3534 dB
  4:   4.6278 bpp     68.7867 dB
  3:   4.7026 bpp     75.8229 dB
  2:   4.7692 bpp     82.0905 dB
  1:   4.8951 bpp     87.1752 dB
  0:   5.0274 bpp     90.0977 dB


# kodim12.pgm
"kodim12"
 51:   0.0118 bpp     27.0087 dB
 50:   0.0136 bpp     27.3208 dB
 49:   0.0153 bpp     27.5786 dB
 48:   0.0177 bpp     28.0501 dB
 47:   0.0202 bpp     28.4704 dB
 46:   0.0227 bpp     29.0414 dB
 45:   0.0261 bpp     29.2965 dB
 44:   0.0312 bpp     29.8057 dB
 43:   0.0364 bpp     30.1363 dB
 42:   0.0431 bpp     30.7058 dB
 41:   0.0507 bpp     31.0784 dB
 40:   0.0603 bpp     31.6131 dB
 39:   0.0714 bpp     32.0648 dB
 38:   0.0840 bpp     32.5270 dB
 37:   0.1004 bpp     33.0847 dB
 36:   0.1166 bpp     33.5296 dB
 35:   0.1364 bpp     34.0276 dB
 34:   0.1629 bpp     34.6283 dB
 33:   0.1899 bpp     35.1383 dB
 32:   0.2198 bpp     35.7051 dB
 31:   0.2566 bpp     36.3009 dB
 30:   0.2990 bpp     36.9298 dB
 29:   0.3432 bpp     37.5076 dB
 28:   0.3956 bpp     38.1565 dB
 27:   0.4545 bpp     38.8050 dB
 26:   0.5178 bpp     39.4799 dB
 25:   0.5903 bpp     40.1639 dB
 24:   0.6686 bpp     40.8829 dB
 23:   0.7466 bpp     41.5202 dB
 22:   0.8429 bpp     42.2564 dB
 21:   0.9428 bpp     42.9786 dB
 20:   1.0464 bpp     43.6816 dB
 19:   1.1681 bpp     44.4495 dB
 18:   1.3002 bpp     45.2220 dB
 17:   1.4339 bpp     45.9763 dB
 16:   1.5938 bpp     46.8171 dB
 15:   1.7711 bpp     47.8202 dB
 14:   1.9772 bpp     48.8955 dB
 13:   2.1775 bpp     49.9724 dB
 12:   2.3746 bpp     50.9938 dB
 11:   2.5645 bpp     52.0190 dB
 10:   2.7452 bpp     52.9817 dB
  9:   2.9535 bpp     54.0363 dB
  8:   3.1490 bpp     55.2092 dB
  7:   3.4093 bpp     57.1832 dB
  6:   3.6184 bpp     59.2277 dB
  5:   3.8325 bpp     63.3260 dB
  4:   3.9669 bpp     69.7330 dB
  3:   4.0199 bpp     76.7371 dB
  2:   4.0969 bpp     82.2302 dB
  1:   4.2145 bpp     86.4428 dB
  0:   4.3182 bpp     91.0668 dB


# kodim13.pgm
"kodim13"
 51:   0.0370 bpp     19.8036 dB
 50:   0.0478 bpp     20.1330 dB
 49:   0.0613 bpp     20.5257 dB
 48:   0.0784 bpp     20.9267 dB
 47:   0.0980 bpp     21.3313 dB
 46:   0.1243 bpp     21.8034 dB
 45:   0.1538 bpp     22.2755 dB
 44:   0.1883 bpp     22.7763 dB
 43:   0.2316 bpp     23.3435 dB
 42:   0.2830 bpp     23.9437 dB
 41:   0.3381 bpp     24.5225 dB
 40:   0.4059 bpp     25.1638 dB
 39:   0.4805 bpp     25.8347 dB
 38:   0.5659 bpp     26.5374 dB
 37:   0.6646 bpp     27.3053 dB
 36:   0.7714 bpp     28.0984 dB
 35:   0.8818 bpp     28.8688 dB
 34:   1.0101 bpp     29.7405 dB
 33:   1.1441 bpp     30.5999 dB
 32:   1.2809 bpp     31.4838 dB
 31:   1.4329 bpp     32.4419 dB
 30:   1.5876 bpp     33.3780 dB
 29:   1.7390 bpp     34.2737 dB
 28:   1.9077 bpp     35.2858 dB
 27:   2.0751 bpp     36.2811 dB
 26:   2.2405 bpp     37.2503 dB
 25:   2.4217 bpp     38.3151 dB
 24:   2.5930 bpp     39.3473 dB
 23:   2.7587 bpp     40.3280 dB
 22:   2.9337 bpp     41.3692 dB
 21:   3.1054 bpp     42.3903 dB
 20:   3.2752 bpp     43.3930 dB
 19:   3.4584 bpp     44.4409 dB
 18:   3.6370 bpp     45.4888 dB
 17:   3.7979 bpp     46.4064 dB
 16:   3.9810 bpp     47.4449 dB
 15:   4.1617 bpp     48.4510 dB
 14:   4.3406 bpp     49.4529 dB
 13:   4.5307 bpp     50.4599 dB
 12:   4.7175 bpp     51.4196 dB
 11:   4.8890 bpp     52.2830 dB
 10:   5.0789 bpp     53.2736 dB
  9:   5.2865 bpp     54.3411 dB
  8:   5.4817 bpp     55.4543 dB
  7:   5.7209 bpp     57.0778 dB
  6:   5.9455 bpp     59.0783 dB
  5:   6.1481 bpp     61.9160 dB
  4:   6.3508 bpp     68.9905 dB
  3:   6.4676 bpp     75.7905 dB
  2:   6.5864 bpp     80.4978 dB
  1:   6.7605 bpp     85.6886 dB
  0:   6.9377 bpp     91.7726 dB


# kodim14.pgm
"kodim14"
 51:   0.0264 bpp     22.8515 dB
 50:   0.0320 bpp     23.2143 dB
 49:   0.0386 bpp     23.5741 dB
 48:   0.0468 bpp     24.0658 dB
 47:   0.0551 bpp     24.4773 dB
 46:   0.0660 bpp     24.8901 dB
 45:   0.0791 bpp     25.3442 dB
 44:   0.0930 bpp     25.8076 dB
 43:   0.1137 bpp     26.3149 dB
 42:   0.1342 bpp     26.7802 dB
 41:   0.1587 bpp     27.2900 dB
 40:   0.1866 bpp     27.8263 dB
 39:   0.2194 bpp     28.4011 dB
 38:   0.2587 bpp     28.9645 dB
 37:   0.3046 bpp     29.6076 dB
 36:   0.3530 bpp     30.2147 dB
 35:   0.4099 bpp     30.8786 dB
 34:   0.4752 bpp     31.5575 dB
 33:   0.5458 bpp     32.2411 dB
 32:   0.6244 bpp     32.9987 dB
 31:   0.7131 bpp     33.7639 dB
 30:   0.8095 bpp     34.5529 dB
 29:   0.9067 bpp     35.3065 dB
 28:   1.0178 bpp     36.1546 dB
 27:   1.1301 bpp     36.9661 dB
 26:   1.2508 bpp     37.7664 dB
 25:   1.3847 bpp     38.6611 dB
 24:   1.5248 bpp     39.5892 dB
 23:   1.6612 bpp     40.4366 dB
 22:   1.8071 bpp     41.3193 dB
 21:   1.9577 bpp     42.2074 dB
 20:   2.1172 bpp     43.1405 dB
 19:   2.2906 bpp     44.1408 dB
 18:   2.4648 bpp     45.1290 dB
 17:   2.6263 bpp     46.0390 dB
 16:   2.8098 bpp     47.0730 dB
 15:   2.9899 bpp     48.0709 dB
 14:   3.1768 bpp     49.0945 dB
 13:   3.3649 bpp     50.1336 dB
 12:   3.5572 bpp     51.1248 dB
 11:   3.7342 bpp     52.0522 dB
 10:   3.9269 bpp     53.0607 dB
  9:   4.1311 bpp     54.1527 dB
  8:   4.3250 bpp     55.3076 dB
  7:   4.5549 bpp     56.9346 dB
  6:   4.7586 bpp     58.9005 dB
  5:   4.9517 bpp     61.7213 dB
  4:   5.1525 bpp     68.0251 dB
  3:   5.2418 bpp     75.0516 dB
  2:   5.3310 bpp     82.2302 dB
  1:   5.4661 bpp     86.2956 dB
  0:   5.6137 bpp     91.5244 dB


# kodim15.pgm
"kodim15"
 51:   0.0155 bpp     26.2485 dB
 50:   0.0176 bpp     26.7972 dB
 49:   0.0199 bpp     27.1004 dB
 48:   0.0224 bpp     27.5624 dB
 47:   0.0265 bpp     28.1393 dB
 46:   0.0301 bpp     28.5075 dB
 45:   0.0346 bpp     28.9478 dB
 44:   0.0390 bpp     29.3545 dB
 43:   0.0458 bpp     29.7852 dB
 42:   0.0524 bpp     30.2333 dB
 41:   0.0622 bpp     30.6695 dB
 40:   0.0716 bpp     31.1054 dB
 39:   0.0843 bpp     31.5499 dB
 38:   0.1018 bpp     32.1158 dB
 37:   0.1188 bpp     32.5924 dB
 36:   0.1402 bpp     33.1595 dB
 35:   0.1663 bpp     33.7337 dB
 34:   0.1928 bpp     34.2693 dB
 33:   0.2249 bpp     34.8649 dB
 32:   0.2627 bpp     35.5055 dB
 31:   0.3042 bpp     36.1324 dB
 30:   0.3516 bpp     36.7967 dB
 29:   0.4019 bpp     37.4406 dB
 28:   0.4597 bpp     38.1489 dB
 27:   0.5186 bpp     38.7872 dB
 26:   0.5866 bpp     39.4876 dB
 25:   0.6629 bpp     40.2237 dB
 24:   0.7442 bpp     40.9839 dB
 23:   0.8267 bpp     41.7032 dB
 22:   0.9232 bpp     42.4511 dB
 21:   1.0255 bpp     43.2313 dB
 20:   1.1298 bpp     43.9783 dB
 19:   1.2531 bpp     44.8064 dB
 18:   1.3754 bpp     45.6150 dB
 17:   1.5018 bpp     46.3758 dB
 16:   1.6485 bpp     47.2386 dB
 15:   1.8112 bpp     48.1871 dB
 14:   1.9910 bpp     49.2020 dB
 13:   2.1729 bpp     50.2221 dB
 12:   2.3479 bpp     51.1741 dB
 11:   2.5295 bpp     52.1752 dB
 10:   2.6933 bpp     53.0488 dB
  9:   2.8957 bpp     54.0723 dB
  8:   3.0851 bpp     55.1717 dB
  7:   3.3884 bpp     57.4466 dB
  6:   3.5971 bpp     59.6257 dB
  5:   3.7940 bpp     63.6814 dB
  4:   3.9117 bpp     70.4204 dB
  3:   3.9712 bpp     76.5032 dB
  2:   4.0435 bpp     80.8343 dB
  1:   4.1582 bpp     86.2956 dB
  0:   4.2614 bpp     92.9377 dB


# kodim16.pgm
"kodim16"
 51:   0.0101 bpp     25.6439 dB
 50:   0.0120 bpp     25.8852 dB
 49:   0.0140 bpp     26.0931 dB
 48:   0.0171 bpp     26.5558 dB
 47:   0.0212 bpp     26.8979 dB
 46:   0.0251 bpp     27.1631 dB
 45:   0.0329 bpp     27.6387 dB
 44:   0.0392 bpp     27.9306 dB
 43:   0.0496 bpp     28.3977 dB
 42:   0.0613 bpp     28.9034 dB
 41:   0.0753 bpp     29.3798 dB
 40:   0.0905 bpp     29.8509 dB
 39:   0.1111 bpp     30.3863 dB
 38:   0.1341 bpp     30.9411 dB
 37:   0.1592 bpp     31.5072 dB
 36:   0.1886 bpp     32.0856 dB
 35:   0.2232 bpp     32.6821 dB
 34:   0.2609 bpp     33.2964 dB
 33:   0.3068 bpp     33.9551 dB
 32:   0.3550 bpp     34.6368 dB
 31:   0.4099 bpp     35.3314 dB
 30:   0.4730 bpp     36.0582 dB
 29:   0.5328 bpp     36.7260 dB
 28:   0.6057 bpp     37.4969 dB
 27:   0.6819 bpp     38.2302 dB
 26:   0.7611 bpp     38.9720 dB
 25:   0.8538 bpp     39.7853 dB
 24:   0.9477 bpp     40.5908 dB
 23:   1.0475 bpp     41.3731 dB
 22:   1.1579 bpp     42.1957 dB
 21:   1.2724 bpp     43.0084 dB
 20:   1.3854 bpp     43.7880 dB
 19:   1.5120 bpp     44.6068 dB
 18:   1.6487 bpp     45.4445 dB
 17:   1.7750 bpp     46.1859 dB
 16:   1.9239 bpp     47.0054 dB
 15:   2.0805 bpp     47.8947 dB
 14:   2.2651 bpp     48.8330 dB
 13:   2.4687 bpp     49.8731 dB
 12:   2.6805 bpp     50.9400 dB
 11:   2.8777 bpp     51.9921 dB
 10:   3.0689 bpp     52.9852 dB
  9:   3.2683 bpp     54.0302 dB
  8:   3.4681 bpp     55.1739 dB
  7:   3.7225 bpp     57.0812 dB
  6:   3.9324 bpp     59.1283 dB
  5:   4.1328 bpp     62.6492 dB
  4:   4.2993 bpp     68.6801 dB
  3:   4.3700 bpp     76.8426 dB
  2:   4.4345 bpp     85.0462 dB
  1:   4.5515 bpp     91.0668 dB
  0:   4.6709 bpp     97.0874 dB


# kodim17.pgm
"kodim17"
 51:   0.0203 bpp     24.9702 dB
 50:   0.0235 bpp     25.3331 dB
 49:   0.0283 bpp     25.8324 dB
 48:   0.0342 bpp     26.3278 dB
 47:   0.0409 bpp     26.8325 dB
 46:   0.0469 bpp     27.2282 dB
 45:   0.0555 bpp     27.7713 dB
 44:   0.0651 bpp     28.3386 dB
 43:   0.0757 bpp     28.8176 dB
 42:   0.0883 bpp     29.3746 dB
 41:   0.1025 bpp     29.9706 dB
 40:   0.1183 bpp     30.5443 dB
 39:   0.1347 bpp     31.0613 dB
 38:   0.1551 bpp     31.6350 dB
 37:   0.1780 bpp     32.2646 dB
 36:   0.2028 bpp     32.8771 dB
 35:   0.2310 bpp     33.4938 dB
 34:   0.2613 bpp     34.0781 dB
 33:   0.2967 bpp     34.7024 dB
 32:   0.3353 bpp     35.3544 dB
 31:   0.3781 bpp     35.9875 dB
 30:   0.4273 bpp     36.6466 dB
 29:   0.4784 bpp     37.2664 dB
 28:   0.5370 bpp     37.9623 dB
 27:   0.6002 bpp     38.6106 dB
 26:   0.6657 bpp     39.2465 dB
 25:   0.7404 bpp     39.9362 dB
 24:   0.8212 bpp     40.6261 dB
 23:   0.9024 bpp     41.2482 dB
 22:   1.0022 bpp     41.9482 dB
 21:   1.1076 bpp     42.6338 dB
 20:   1.2189 bpp     43.3107 dB
 19:   1.3524 bpp     44.0746 dB
 18:   1.4940 bpp     44.8394 dB
 17:   1.6523 bpp     45.6464 dB
 16:   1.8489 bpp     46.6277 dB
 15:   2.0512 bpp     47.7127 dB
 14:   2.2664 bpp     48.8420 dB
 13:   2.4699 bpp     49.9212 dB
 12:   2.6671 bpp     50.9645 dB
 11:   2.8539 bpp     51.9663 dB
 10:   3.0435 bpp     52.9619 dB
  9:   3.2443 bpp     54.0279 dB
  8:   3.4440 bpp     55.2129 dB
  7:   3.6868 bpp     56.9962 dB
  6:   3.8931 bpp     58.9944 dB
  5:   4.1113 bpp     62.7867 dB
  4:   4.2585 bpp     69.4427 dB
  3:   4.3210 bpp     76.8344 dB
  2:   4.4114 bpp     82.9712 dB
  1:   4.5421 bpp     87.7424 dB
  0:   4.6576 bpp     94.5347 dB


# kodim18.pgm
"kodim18"
 51:   0.0215 bpp     22.4690 dB
 50:   0.0261 bpp     22.7631 dB
 49:   0.0327 bpp     23.0682 dB
 48:   0.0408 bpp     23.4351 dB
 47:   0.0512 bpp     23.8307 dB
 46:   0.0650 bpp     24.2655 dB
 45:   0.0813 bpp     24.7363 dB
 44:   0.1016 bpp     25.2537 dB
 43:   0.1247 bpp     25.7772 dB
 42:   0.1529 bpp     26.3636 dB
 41:   0.1855 bpp     26.9375 dB
 40:   0.2228 bpp     27.6004 dB
 39:   0.2631 bpp     28.2391 dB
 38:   0.3085 bpp     28.9036 dB
 37:   0.3628 bpp     29.6505 dB
 36:   0.4194 bpp     30.3501 dB
 35:   0.4762 bpp     31.0230 dB
 34:   0.5416 bpp     31.7487 dB
 33:   0.6121 bpp     32.4770 dB
 32:   0.6875 bpp     33.2248 dB
 31:   0.7698 bpp     33.9915 dB
 30:   0.8594 bpp     34.7520 dB
 29:   0.9485 bpp     35.4710 dB
 28:   1.0471 bpp     36.2240 dB
 27:   1.1517 bpp     36.9865 dB
 26:   1.2579 bpp     37.7075 dB
 25:   1.3808 bpp     38.4875 dB
 24:   1.5074 bpp     39.2628 dB
 23:   1.6404 bpp     40.0176 dB
 22:   1.7930 bpp     40.8285 dB
 21:   1.9610 bpp     41.7035 dB
 20:   2.1546 bpp     42.6857 dB
 19:   2.3634 bpp     43.7796 dB
 18:   2.5625 bpp     44.8581 dB
 17:   2.7524 bpp     45.8904 dB
 16:   2.9533 bpp     47.0088 dB
 15:   3.1414 bpp     48.0470 dB
 14:   3.3346 bpp     49.1436 dB
 13:   3.5293 bpp     50.2043 dB
 12:   3.7196 bpp     51.1991 dB
 11:   3.8974 bpp     52.1235 dB
 10:   4.0822 bpp     53.0988 dB
  9:   4.2918 bpp     54.2062 dB
  8:   4.4882 bpp     55.3849 dB
  7:   4.7128 bpp     57.0402 dB
  6:   4.9329 bpp     59.1182 dB
  5:   5.1166 bpp     62.0408 dB
  4:   5.3041 bpp     69.1509 dB
  3:   5.3869 bpp     76.6342 dB
  2:   5.4928 bpp     83.9068 dB
  1:   5.6437 bpp     95.6261 dB
  0:   5.7897 bpp     94.0771 dB


# kodim19.pgm
"kodim19"
 51:   0.0223 bpp     24.7129 dB
 50:   0.0264 bpp     25.1502 dB
 49:   0.0301 bpp     25.5198 dB
 48:   0.0350 bpp     25.9306 dB
 47:   0.0400 bpp     26.3466 dB
 46:   0.0474 bpp     26.7570 dB
 45:   0.0551 bpp     27.1644 dB
 44:   0.0632 bpp     27.6335 dB
 43:   0.0741 bpp     28.0866 dB
 42:   0.0849 bpp     28.4895 dB
 41:   0.0983 bpp     28.9436 dB
 40:   0.1135 bpp     29.3472 dB
 39:   0.1345 bpp     29.8677 dB
 38:   0.1572 bpp     30.3703 dB
 37:   0.1835 bpp     30.8951 dB
 36:   0.2152 bpp     31.4294 dB
 35:   0.2536 bpp     32.0254 dB
 34:   0.2993 bpp     32.6792 dB
 33:   0.3484 bpp     33.3292 dB
 32:   0.4043 bpp     34.0058 dB
 31:   0.4721 bpp     34.7656 dB
 30:   0.5410 bpp     35.4884 dB
 29:   0.6146 bpp     36.2099 dB
 28:   0.6959 bpp     36.9850 dB
 27:   0.7845 bpp     37.7515 dB
 26:   0.8718 bpp     38.4802 dB
 25:   0.9772 bpp     39.3076 dB
 24:   1.0773 bpp     40.0741 dB
 23:   1.1782 bpp     40.7748 dB
 22:   1.2897 bpp     41.5018 dB
 21:   1.4091 bpp     42.2313 dB
 20:   1.5389 bpp     42.9666 dB
 19:   1.6918 bpp     43.7879 dB
 18:   1.8693 bpp     44.6855 dB
 17:   2.0531 bpp     45.6182 dB
 16:   2.2575 bpp     46.6822 dB
 15:   2.4578 bpp     47.7869 dB
 14:   2.6639 bpp     48.8844 dB
 13:   2.8616 bpp     49.9599 dB
 12:   3.0539 bpp     50.9642 dB
 11:   3.2441 bpp     51.9649 dB
 10:   3.4364 bpp     52.9790 dB
  9:   3.6444 bpp     54.0631 dB
  8:   3.8416 bpp     55.2079 dB
  7:   4.0786 bpp     56.9189 dB
  6:   4.2958 bpp     58.9569 dB
  5:   4.5152 bpp     62.5198 dB
  4:   4.6734 bpp     69.3686 dB
  3:   4.7398 bpp     75.6698 dB
  2:   4.8372 bpp     80.0977 dB
  1:   4.9772 bpp     86.4428 dB
  0:   5.0901 bpp     92.6158 dB


# kodim20.pgm
"kodim20"
 51:   0.0164 bpp     25.7390 dB
 50:   0.0196 bpp     26.2438 dB
 49:   0.0228 bpp     26.8081 dB
 48:   0.0261 bpp     27.3679 dB
 47:   0.0307 bpp     27.9166 dB
 46:   0.0356 bpp     28.4125 dB
 45:   0.0405 bpp     28.8963 dB
 44:   0.0457 bpp     29.2995 dB
 43:   0.0528 bpp     29.8166 dB
 42:   0.0611 bpp     30.3029 dB
 41:   0.0704 bpp     30.7496 dB
 40:   0.0798 bpp     31.2294 dB
 39:   0.0931 bpp     31.7275 dB
 38:   0.1076 bpp     32.2475 dB
 37:   0.1241 bpp     32.7940 dB
 36:   0.1476 bpp     33.3836 dB
 35:   0.1719 bpp     34.0005 dB
 34:   0.1987 bpp     34.6050 dB
 33:   0.2323 bpp     35.3199 dB
 32:   0.2660 bpp     35.9778 dB
 31:   0.3102 bpp     36.7541 dB
 30:   0.3551 bpp     37.4954 dB
 29:   0.3993 bpp     38.2121 dB
 28:   0.4523 bpp     39.0154 dB
 27:   0.5083 bpp     39.8175 dB
 26:   0.5626 bpp     40.5411 dB
 25:   0.6275 bpp     41.3477 dB
 24:   0.6897 bpp     42.1270 dB
 23:   0.7526 bpp     42.8273 dB
 22:   0.8224 bpp     43.5468 dB
 21:   0.8988 bpp     44.2611 dB
 20:   0.9865 bpp     45.0737 dB
 19:   1.0843 bpp     45.9331 dB
 18:   1.1948 bpp     46.8618 dB
 17:   1.3007 bpp     47.7385 dB
 16:   1.4230 bpp     48.7512 dB
 15:   1.5351 bpp     49.6938 dB
 14:   1.6589 bpp     50.7003 dB
 13:   1.7788 bpp     51.6173 dB
 12:   1.8974 bpp     52.4618 dB
 11:   2.0128 bpp     53.3022 dB
 10:   2.1451 bpp     54.1840 dB
  9:   2.2839 bpp     55.0907 dB
  8:   2.4188 bpp     56.0595 dB
  7:   2.6507 bpp     58.1396 dB
  6:   2.8344 bpp     60.3039 dB
  5:   2.9987 bpp     63.9479 dB
  4:   3.1064 bpp     69.8776 dB
  3:   3.1601 bpp     74.4063 dB
  2:   3.2274 bpp     76.8098 dB
  1:   3.3201 bpp     84.2999 dB
  0:   3.4105 bpp     87.5450 dB


# kodim21.pgm
"kodim21"
 51:   0.0251 bpp     23.3787 dB
 50:   0.0290 bpp     23.6944 dB
 49:   0.0347 bpp     24.0886 dB
 48:   0.0425 bpp     24.5105 dB
 47:   0.0508 bpp     24.8965 dB
 46:   0.0624 bpp     25.3606 dB
 45:   0.0757 bpp     25.8663 dB
 44:   0.0898 bpp     26.3479 dB
 43:   0.1101 bpp     26.9449 dB
 42:   0.1297 bpp     27.4782 dB
 41:   0.1532 bpp     28.0525 dB
 40:   0.1798 bpp     28.6319 dB
 39:   0.2108 bpp     29.2704 dB
 38:   0.2453 bpp     29.8866 dB
 37:   0.2884 bpp     30.6157 dB
 36:   0.3313 bpp     31.3029 dB
 35:   0.3771 bpp     31.9710 dB
 34:   0.4329 bpp     32.7580 dB
 33:   0.4891 bpp     33.4974 dB
 32:   0.5490 bpp     34.2536 dB
 31:   0.6161 bpp     35.0304 dB
 30:   0.6875 bpp     35.8143 dB
 29:   0.7589 bpp     36.5537 dB
 28:   0.8351 bpp     37.3326 dB
 27:   0.9198 bpp     38.1069 dB
 26:   1.0007 bpp     38.8127 dB
 25:   1.0938 bpp     39.5805 dB
 24:   1.1867 bpp     40.3028 dB
 23:   1.2789 bpp     40.9718 dB
 22:   1.3795 bpp     41.6453 dB
 21:   1.4871 bpp     42.2913 dB
 20:   1.6079 bpp     42.9608 dB
 19:   1.7675 bpp     43.7481 dB
 18:   1.9661 bpp     44.7163 dB
 17:   2.1586 bpp     45.7000 dB
 16:   2.3746 bpp     46.8338 dB
 15:   2.5679 bpp     47.9304 dB
 14:   2.7847 bpp     49.1495 dB
 13:   2.9695 bpp     50.1755 dB
 12:   3.1519 bpp     51.1264 dB
 11:   3.3468 bpp     52.1441 dB
 10:   3.5258 bpp     53.0943 dB
  9:   3.7365 bpp     54.1443 dB
  8:   3.9391 bpp     55.3468 dB
  7:   4.1883 bpp     57.2061 dB
  6:   4.3988 bpp     59.2420 dB
  5:   4.6074 bpp     63.2196 dB
  4:   4.7468 bpp     70.1961 dB
  3:   4.8056 bpp     77.5838 dB
  2:   4.9062 bpp     83.9068 dB
  1:   5.0551 bpp     90.4598 dB
  0:   5.1682 bpp     94.0771 dB


# kodim22.pgm
"kodim22"
 51:   0.0145 bpp     24.8018 dB
 50:   0.0170 bpp     25.1314 dB
 49:   0.0202 bpp     25.4557 dB
 48:   0.0241 bpp     25.7978 dB
 47:   0.0286 bpp     26.0725 dB
 46:   0.0356 bpp     26.4532 dB
